season_start,date,home,away,home_goals,away_goals,referee,referee_id
2019,2020-01-10,Santa Clara,Rio Ave,0,1,Joao Pinheiro,5157
2019,2020-01-11,Boavista,Famalicao,0,1,Rui Costa,31
2019,2020-01-11,Portimonense,Pacos Ferreira,0,0,Hugo Miguel,281
2019,2020-01-11,Setubal,Sp Lisbon,1,3,Tiago Martins,5170
2019,2020-01-12,Gil Vicente,Belenenses,2,0,Rui Oliveira,5300
2019,2020-01-12,Maritimo,Guimaraes,0,0,Luis Godinho,5401
2019,2020-01-12,Sp Braga,Tondela,2,1,Jorge Sousa,15
2019,2020-01-17,Porto,Sp Braga,1,2,Carlos Xistra,11
2019,2020-01-17,Sp Lisbon,Benfica,0,2,Hugo Miguel,281
2019,2020-01-18,Belenenses,Setubal,0,1,Claudio Pereira,8767
2019,2020-01-18,Aves,Portimonense,3,0,Jorge Sousa,15
2019,2020-01-18,Tondela,Moreirense,1,1,Vitor Ferreira,9379
2019,2020-01-18,Guimaraes,Santa Clara,1,0,Manuel Oliveira,5138
2019,2020-01-19,Famalicao,Maritimo,1,1,Rui Oliveira,5300
2019,2020-01-19,Pacos Ferreira,Gil Vicente,0,0,Manuel Mota,3038
2019,2020-01-19,Rio Ave,Boavista,2,0,Luis Godinho,5401
2019,2020-01-26,Belenenses,Portimonense,2,1,Carlos Xistra,11
2019,2020-01-26,Aves,Boavista,0,1,Hugo Miguel,281
2019,2020-01-26,Tondela,Setubal,0,3,Iancu Vasilica,5457
2019,2020-01-26,Famalicao,Santa Clara,0,1,Nuno Almeida,28
2019,2020-01-26,Pacos Ferreira,Benfica,0,2,Manuel Oliveira,5138
2019,2020-01-27,Sp Lisbon,Maritimo,1,0,Rui Costa,31
2019,2020-01-27,Guimaraes,Rio Ave,1,2,Helder Malheiro,3046
2019,2020-01-28,Porto,Gil Vicente,2,1,Rui Oliveira,5300
2019,2020-01-29,Moreirense,Sp Braga,1,2,Manuel Mota,3038
2019,2020-01-31,Benfica,Belenenses,3,2,Nuno Almeida,28
2019,2020-01-31,Rio Ave,Famalicao,2,2,Artur Soares Dias,96
2019,2020-02-01,Portimonense,Tondela,0,1,Joao Pinheiro,5157
2019,2020-02-01,Setubal,Porto,0,4,Manuel Mota,3038
2019,2020-02-02,Boavista,Guimaraes,2,0,Carlos Xistra,11
2019,2020-02-02,Gil Vicente,Moreirense,1,5,Tiago Martins,5170
2019,2020-02-02,Maritimo,Aves,1,2,Vitor Ferreira,9379
2019,2020-02-02,Sp Braga,Sp Lisbon,1,0,Jorge Sousa,15
2019,2020-02-02,Santa Clara,Pacos Ferreira,2,1,Joao Bento,5177
2019,2020-02-07,Pacos Ferreira,Boavista,0,1,Luis Godinho,5401
2019,2020-02-08,Belenenses,Santa Clara,0,2,Helder Malheiro,3046
2019,2020-02-08,Famalicao,Guimaraes,0,7,Fabio Verissimo,5166
2019,2020-02-08,Porto,Benfica,3,2,Artur Soares Dias,96
2019,2020-02-08,Sp Braga,Gil Vicente,2,2,Rui Costa,31
2019,2020-02-09,Aves,Rio Ave,0,4,Manuel Oliveira,5138
2019,2020-02-09,Tondela,Maritimo,0,0,Andre Narciso,4503
2019,2020-02-09,Moreirense,Setubal,1,1,Nuno Almeida,28
2019,2020-02-09,Sp Lisbon,Portimonense,2,1,Hugo Miguel,281
2019,2020-02-14,Setubal,Gil Vicente,1,2,Gustavo Correia,8873
2019,2020-02-15,Benfica,Sp Braga,0,1,Hugo Miguel,281
2019,2020-02-15,Portimonense,Moreirense,1,1,Andre Narciso,4503
2019,2020-02-15,Rio Ave,Sp Lisbon,1,1,Fabio Verissimo,5166
2019,2020-02-15,Santa Clara,Tondela,1,0,Jorge Sousa,15
2019,2020-02-16,Boavista,Belenenses,1,2,Vitor Ferreira,9379
2019,2020-02-16,Famalicao,Aves,1,1,Artur Soares Dias,96
2019,2020-02-16,Maritimo,Pacos Ferreira,3,0,Manuel Mota,3038
2019,2020-02-16,Guimaraes,Porto,1,2,Luis Godinho,5401
2019,2020-02-21,Aves,Guimaraes,0,2,Rui Costa,31
2019,2020-02-22,Belenenses,Maritimo,1,0,Artur Soares Dias,96
2019,2020-02-22,Tondela,Rio Ave,1,2,Manuel Mota,3038
2019,2020-02-23,Porto,Portimonense,1,0,Hugo Miguel,281
2019,2020-02-23,Moreirense,Santa Clara,2,1,Iancu Vasilica,5457
2019,2020-02-23,Pacos Ferreira,Famalicao,2,1,Antonio Nobre,5458
2019,2020-02-23,Sp Braga,Setubal,3,1,Helder Malheiro,3046
2019,2020-02-23,Sp Lisbon,Boavista,2,0,Nuno Almeida,28
2019,2020-02-24,Gil Vicente,Benfica,0,1,Luis Godinho,5401
2019,2020-02-28,Portimonense,Setubal,0,0,Manuel Mota,3038
2019,2020-02-29,Boavista,Gil Vicente,0,1,Helder Malheiro,3046
2019,2020-02-29,Rio Ave,Belenenses,0,0,Jorge Sousa,15
2019,2020-03-01,Aves,Pacos Ferreira,1,3,Joao Pinheiro,5157
2019,2020-03-01,Maritimo,Sp Braga,1,2,Tiago Martins,5170
2019,2020-03-01,Guimaraes,Tondela,2,0,Manuel Oliveira,5138
2019,2020-03-02,Benfica,Moreirense,1,1,Fabio Verissimo,5166
2019,2020-03-02,Santa Clara,Porto,0,2,Carlos Xistra,11
2019,2020-03-03,Famalicao,Sp Lisbon,3,1,Luis Godinho,5401
2019,2020-03-06,Sp Braga,Portimonense,3,1,Fabio Verissimo,5166
2019,2020-03-07,Tondela,Boavista,1,1,Gustavo Correia,8873
2019,2020-03-07,Porto,Rio Ave,1,1,Artur Soares Dias,96
2019,2020-03-07,Setubal,Benfica,1,1,Joao Pinheiro,5157
2019,2020-03-08,Belenenses,Famalicao,0,0,Andre Narciso,4503
2019,2020-03-08,Gil Vicente,Santa Clara,1,1,Nuno Almeida,28
2019,2020-03-08,Moreirense,Maritimo,2,0,Joao Bento,5177
2019,2020-03-08,Pacos Ferreira,Guimaraes,1,2,Vitor Ferreira,9379
2019,2020-03-08,Sp Lisbon,Aves,2,0,Manuel Oliveira,5138
2019,2020-06-03,Famalicao,Porto,2,1,Nuno Almeida,28
2019,2020-06-03,Portimonense,Gil Vicente,1,0,Hugo Miguel,281
2019,2020-06-04,Benfica,Tondela,0,0,Manuel Mota,3038
2019,2020-06-04,Maritimo,Setubal,1,1,Manuel Oliveira,5138
2019,2020-06-04,Guimaraes,Sp Lisbon,2,2,Carlos Xistra,11
2019,2020-06-05,Aves,Belenenses,0,2,Joao Pinheiro,5157
2019,2020-06-05,Santa Clara,Sp Braga,3,2,Artur Soares Dias,96
2019,2020-06-06,Boavista,Moreirense,0,1,Vitor Ferreira,9379
2019,2020-06-07,Rio Ave,Pacos Ferreira,2,3,Tiago Martins,5170
2019,2020-06-09,Gil Vicente,Famalicao,1,3,Helder Malheiro,3046
2019,2020-06-10,Porto,Maritimo,1,0,Tiago Martins,5170
2019,2020-06-10,Portimonense,Benfica,2,2,Carlos Xistra,11
2019,2020-06-10,Setubal,Santa Clara,2,2,Claudio Pereira,8767
2019,2020-06-11,Belenenses,Guimaraes,1,1,Iancu Vasilica,5457
2019,2020-06-11,Tondela,Aves,2,0,Rui Oliveira,5300
2019,2020-06-12,Moreirense,Rio Ave,0,1,Jorge Sousa,15
2019,2020-06-12,Sp Lisbon,Pacos Ferreira,1,0,Rui Costa,31
2019,2020-06-13,Sp Braga,Boavista,0,1,Luis Godinho,5401
2019,2020-06-15,Maritimo,Gil Vicente,2,1,Joao Bento,5177
2019,2020-06-16,Aves,Porto,0,0,Carlos Xistra,11
2019,2020-06-16,Santa Clara,Portimonense,1,1,Gustavo Correia,8873
2019,2020-06-17,Pacos Ferreira,Belenenses,2,1,Artur Soares Dias,96
2019,2020-06-17,Rio Ave,Benfica,1,2,Luis Godinho,5401
2019,2020-06-18,Boavista,Setubal,3,1,Antonio Nobre,5458
2019,2020-06-18,Sp Lisbon,Tondela,2,0,Manuel Oliveira,5138
2019,2020-06-19,Famalicao,Sp Braga,0,0,Hugo Miguel,281
2019,2020-06-19,Guimaraes,Moreirense,1,1,Joao Pinheiro,5157
2019,2020-06-21,Gil Vicente,Aves,3,0,Andre Narciso,4503
2019,2020-06-22,Portimonense,Maritimo,3,2,Manuel Mota,3038
2019,2020-06-23,Benfica,Santa Clara,3,4,Joao Pinheiro,5157
2019,2020-06-23,Porto,Boavista,4,0,Artur Soares Dias,96
2019,2020-06-23,Setubal,Rio Ave,1,2,Vitor Ferreira,9379
2019,2020-06-24,Tondela,Pacos Ferreira,1,3,Hugo Miguel,281
2019,2020-06-24,Moreirense,Famalicao,1,1,Antonio Nobre,5458
2019,2020-06-25,Sp Braga,Guimaraes,3,2,Tiago Martins,5170
2019,2020-06-26,Belenenses,Sp Lisbon,1,3,Helder Malheiro,3046
2019,2020-06-28,Boavista,Santa Clara,1,0,Andre Narciso,4503
2019,2020-06-29,Aves,Moreirense,0,1,Claudio Pereira,8767
2019,2020-06-29,Maritimo,Benfica,2,0,Helder Malheiro,3046
2019,2020-06-29,Pacos Ferreira,Porto,0,1,Luis Godinho,5401
2019,2020-06-30,Famalicao,Portimonense,0,1,Fabio Verissimo,5166
2019,2020-06-30,Rio Ave,Sp Braga,4,3,Nuno Almeida,28
2019,2020-06-30,Guimaraes,Setubal,2,0,Gustavo Correia,8873
2019,2020-07-01,Belenenses,Tondela,1,1,Rui Costa,31
2019,2020-07-01,Sp Lisbon,Gil Vicente,2,1,Rui Oliveira,5300
2019,2020-07-03,Santa Clara,Maritimo,0,1,Carlos Xistra,11
2019,2020-07-04,Benfica,Boavista,3,1,Fabio Verissimo,5166
2019,2020-07-04,Portimonense,Guimaraes,0,1,Hugo Miguel,281
2019,2020-07-04,Sp Braga,Aves,4,0,Manuel Mota,3038
2019,2020-07-04,Setubal,Pacos Ferreira,2,3,Joao Pinheiro,5157
2019,2020-07-05,Tondela,Famalicao,0,1,Artur Soares Dias,96
2019,2020-07-05,Porto,Belenenses,5,0,Rui Oliveira,5300
2019,2020-07-05,Gil Vicente,Rio Ave,1,0,Iancu Vasilica,5457
2019,2020-07-06,Moreirense,Sp Lisbon,0,0,Tiago Martins,5170
2019,2020-07-08,Boavista,Maritimo,0,1,Nuno Almeida,28
2019,2020-07-08,Aves,Setubal,1,0,Joao Bento,5177
2019,2020-07-09,Tondela,Porto,1,3,Fabio Verissimo,5166
2019,2020-07-09,Famalicao,Benfica,1,1,Jorge Sousa,15
2019,2020-07-09,Rio Ave,Portimonense,2,1,Rui Costa,31
2019,2020-07-10,Pacos Ferreira,Sp Braga,1,5,Carlos Xistra,11
2019,2020-07-10,Sp Lisbon,Santa Clara,1,0,Antonio Nobre,5458
2019,2020-07-10,Guimaraes,Gil Vicente,1,2,Vitor Ferreira,9379
2019,2020-07-11,Belenenses,Moreirense,0,1,Luis Godinho,5401
2019,2020-07-13,Maritimo,Rio Ave,0,0,Claudio Pereira,8767
2019,2020-07-13,Setubal,Famalicao,1,2,Helder Malheiro,3046
2019,2020-07-14,Benfica,Guimaraes,2,0,Hugo Miguel,281
2019,2020-07-14,Gil Vicente,Tondela,3,2,Jorge Sousa,15
2019,2020-07-14,Portimonense,Boavista,2,1,Manuel Mota,3038
2019,2020-07-14,Santa Clara,Aves,3,0,Gustavo Correia,8873
2019,2020-07-15,Porto,Sp Lisbon,2,0,Joao Pinheiro,5157
2019,2020-07-15,Moreirense,Pacos Ferreira,1,1,Rui Costa,31
2019,2020-07-15,Sp Braga,Belenenses,1,1,Andre Narciso,4503
2019,2020-07-18,Famalicao,Boavista,2,2,Claudio Pereira,8767
2019,2020-07-18,Rio Ave,Santa Clara,2,2,Rui Oliveira,5300
2019,2020-07-19,Belenenses,Gil Vicente,1,0,Manuel Oliveira,5138
2019,2020-07-19,Guimaraes,Maritimo,1,0,Luis Godinho,5401
2019,2020-07-20,Tondela,Sp Braga,1,0,Artur Soares Dias,96
2019,2020-07-20,Porto,Moreirense,6,1,Carlos Xistra,11
2019,2020-07-20,Pacos Ferreira,Portimonense,2,1,Joao Pinheiro,5157
2019,2020-07-21,Aves,Benfica,0,4,Antonio Nobre,5458
2019,2020-07-21,Sp Lisbon,Setubal,0,0,Nuno Almeida,28
2019,2020-07-24,Gil Vicente,Pacos Ferreira,3,3,Iancu Vasilica,5457
2019,2020-07-24,Santa Clara,Guimaraes,2,2,Joao Bento,5177
2019,2020-07-25,Benfica,Sp Lisbon,2,1,Fabio Verissimo,5166
2019,2020-07-25,Boavista,Rio Ave,0,2,Manuel Oliveira,5138
2019,2020-07-25,Maritimo,Famalicao,3,3,Tiago Martins,5170
2019,2020-07-25,Sp Braga,Porto,2,1,Jorge Sousa,15
2019,2020-07-26,Moreirense,Tondela,1,2,Luis Godinho,5401
2019,2020-07-26,Portimonense,Aves,2,0,Hugo Miguel,281
2019,2020-07-26,Setubal,Belenenses,2,0,Artur Soares Dias,96
2020,2020-09-18,Famalicao,Benfica,1,5,Luis Godinho,5401
2020,2020-09-18,Guimaraes,Belenenses,0,1,Manuel Oliveira,5138
2020,2020-09-19,Porto,Sp Braga,3,1,Joao Pinheiro,5157
2020,2020-09-19,Nacional,Boavista,3,3,Antonio Nobre,5458
2020,2020-09-20,Tondela,Rio Ave,1,1,Rui Costa,31
2020,2020-09-20,Moreirense,Farense,2,0,Joao Bento,5177
2020,2020-09-20,Santa Clara,Maritimo,2,0,Manuel Mota,3038
2020,2020-09-21,Portimonense,Pacos Ferreira,1,1,Iancu Vasilica,5457
2020,2020-09-25,Sp Braga,Santa Clara,0,1,Rui Costa,31
2020,2020-09-26,Benfica,Moreirense,2,0,Nuno Almeida,28
2020,2020-09-26,Boavista,Porto,0,5,Luis Godinho,5401
2020,2020-09-26,Maritimo,Tondela,2,1,Andre Narciso,4503
2020,2020-09-27,Farense,Nacional,0,1,Gustavo Correia,8873
2020,2020-09-27,Gil Vicente,Portimonense,1,0,Antonio Nobre,5458
2020,2020-09-27,Pacos Ferreira,Sp Lisbon,0,2,Fabio Verissimo,5166
2020,2020-09-27,Rio Ave,Guimaraes,0,0,Tiago Martins,5170
2020,2020-09-28,Belenenses,Famalicao,1,2,Helder Malheiro,3046
2020,2020-10-02,Moreirense,Boavista,1,1,Manuel Mota,3038
2020,2020-10-02,Guimaraes,Pacos Ferreira,1,0,Helder Malheiro,3046
2020,2020-10-03,Tondela,Sp Braga,0,4,Nuno Almeida,28
2020,2020-10-03,Porto,Maritimo,2,3,Rui Costa,31
2020,2020-10-03,Santa Clara,Gil Vicente,0,0,Iancu Vasilica,5457
2020,2020-10-04,Benfica,Farense,3,2,Tiago Martins,5170
2020,2020-10-04,Famalicao,Rio Ave,1,1,Artur Soares Dias,96
2020,2020-10-04,Nacional,Belenenses,0,0,Vitor Ferreira,9379
2020,2020-10-04,Portimonense,Sp Lisbon,0,2,Manuel Oliveira,5138
2020,2020-10-17,Gil Vicente,Tondela,1,1,Miguel Nogueira,8910
2020,2020-10-17,Maritimo,Portimonense,1,2,Joao Bento,5177
2020,2020-10-17,Sp Braga,Nacional,2,1,Artur Soares Dias,96
2020,2020-10-17,Sp Lisbon,Porto,2,2,Luis Godinho,5401
2020,2020-10-18,Belenenses,Moreirense,0,0,Antonio Nobre,5458
2020,2020-10-18,Farense,Famalicao,3,3,Andre Narciso,4503
2020,2020-10-18,Pacos Ferreira,Santa Clara,2,1,Vitor Ferreira,9379
2020,2020-10-18,Rio Ave,Benfica,0,3,Joao Pinheiro,5157
2020,2020-10-19,Boavista,Guimaraes,0,1,Nuno Almeida,28
2020,2020-10-23,Tondela,Portimonense,1,0,Vitor Ferreira,9379
2020,2020-10-24,Porto,Gil Vicente,1,0,Helder Malheiro,3046
2020,2020-10-24,Nacional,Pacos Ferreira,1,1,Hugo Silva,5367
2020,2020-10-24,Santa Clara,Sp Lisbon,1,2,Manuel Mota,3038
2020,2020-10-25,Famalicao,Boavista,2,2,Tiago Martins,5170
2020,2020-10-25,Farense,Rio Ave,0,1,Manuel Oliveira,5138
2020,2020-10-25,Moreirense,Maritimo,2,1,Artur Soares Dias,96
2020,2020-10-25,Guimaraes,Sp Braga,0,1,Fabio Verissimo,5166
2020,2020-10-26,Benfica,Belenenses,2,0,Rui Costa,31
2020,2020-10-28,Sp Lisbon,Gil Vicente,3,1,Andre Narciso,4503
2020,2020-10-30,Pacos Ferreira,Porto,3,2,Nuno Almeida,28
2020,2020-10-31,Belenenses,Farense,1,1,Manuel Mota,3038
2020,2020-10-31,Maritimo,Nacional,0,0,Vitor Ferreira,9379
2020,2020-10-31,Rio Ave,Moreirense,2,0,Iancu Vasilica,5457
2020,2020-11-01,Gil Vicente,Guimaraes,1,2,Gustavo Correia,8873
2020,2020-11-01,Portimonense,Santa Clara,1,2,Fabio Verissimo,5166
2020,2020-11-01,Sp Lisbon,Tondela,4,0,Antonio Nobre,5458
2020,2020-11-02,Boavista,Benfica,3,0,Hugo Miguel,281
2020,2020-11-02,Sp Braga,Famalicao,1,0,Rui Costa,31
2020,2020-11-06,Belenenses,Rio Ave,0,0,Fabio Verissimo,5166
2020,2020-11-07,Tondela,Santa Clara,2,0,Joao Bento,5177
2020,2020-11-07,Famalicao,Maritimo,2,1,Luis Godinho,5401
2020,2020-11-07,Guimaraes,Sp Lisbon,0,4,Hugo Miguel,281
2020,2020-11-08,Benfica,Sp Braga,2,3,Artur Soares Dias,96
2020,2020-11-08,Porto,Portimonense,3,1,Antonio Nobre,5458
2020,2020-11-08,Farense,Boavista,3,1,Vitor Ferreira,9379
2020,2020-11-08,Nacional,Gil Vicente,2,1,Fabio Melo,10565
2020,2020-11-27,Tondela,Guimaraes,0,2,Artur Soares Dias,96
2020,2020-11-27,Pacos Ferreira,Famalicao,2,0,Joao Bento,5177
2020,2020-11-28,Santa Clara,Porto,0,1,Joao Pinheiro,5157
2020,2020-11-28,Sp Lisbon,Moreirense,2,1,Vitor Ferreira,9379
2020,2020-11-29,Boavista,Belenenses,0,0,Tiago Martins,5170
2020,2020-11-29,Gil Vicente,Rio Ave,2,0,Luis Godinho,5401
2020,2020-11-29,Portimonense,Nacional,1,0,Gustavo Correia,8873
2020,2020-11-29,Sp Braga,Farense,1,0,Antonio Nobre,5458
2020,2020-11-30,Maritimo,Benfica,1,2,Manuel Mota,3038
2020,2020-12-01,Moreirense,Pacos Ferreira,0,1,Helder Malheiro,3046
2020,2020-12-05,Famalicao,Sp Lisbon,2,2,Luis Godinho,5401
2020,2020-12-05,Porto,Tondela,4,3,Tiago Martins,5170
2020,2020-12-05,Moreirense,Gil Vicente,1,1,Miguel Nogueira,8910
2020,2020-12-05,Guimaraes,Portimonense,1,0,Antonio Nobre,5458
2020,2020-12-06,Belenenses,Sp Braga,2,1,Helder Malheiro,3046
2020,2020-12-06,Benfica,Pacos Ferreira,2,1,Rui Costa,31
2020,2020-12-06,Nacional,Santa Clara,1,3,Vitor Ferreira,9379
2020,2020-12-06,Rio Ave,Boavista,0,0,Joao Bento,5177
2020,2020-12-07,Farense,Maritimo,2,1,Hugo Miguel,281
2020,2020-12-18,Portimonense,Famalicao,0,0,Hugo Miguel,281
2020,2020-12-19,Tondela,Moreirense,0,0,Manuel Mota,3038
2020,2020-12-19,Maritimo,Belenenses,1,0,Fabio Verissimo,5166
2020,2020-12-19,Sp Lisbon,Farense,1,0,Andre Narciso,4503
2020,2020-12-20,Porto,Nacional,2,0,Manuel Oliveira,5138
2020,2020-12-20,Gil Vicente,Benfica,0,2,Nuno Almeida,28
2020,2020-12-20,Pacos Ferreira,Boavista,1,1,Tiago Martins,5170
2020,2020-12-21,Santa Clara,Guimaraes,0,4,Rui Costa,31
2020,2020-12-22,Sp Braga,Rio Ave,3,0,Joao Pinheiro,5157
2020,2020-12-27,Belenenses,Sp Lisbon,1,2,Rui Costa,31
2020,2020-12-27,Famalicao,Gil Vicente,0,1,Artur Soares Dias,96
2020,2020-12-27,Farense,Pacos Ferreira,1,1,Luis Godinho,5401
2020,2020-12-27,Nacional,Tondela,2,0,Joao Bento,5177
2020,2020-12-28,Boavista,Sp Braga,1,4,Andre Narciso,4503
2020,2020-12-28,Rio Ave,Maritimo,1,3,Gustavo Correia,8873
2020,2020-12-29,Benfica,Portimonense,2,1,Tiago Martins,5170
2020,2020-12-29,Moreirense,Santa Clara,1,0,Iancu Vasilica,5457
2020,2020-12-29,Guimaraes,Porto,2,3,Helder Malheiro,3046
2020,2021-01-02,Sp Lisbon,Sp Braga,2,0,Fabio Verissimo,5166
2020,2021-01-03,Tondela,Famalicao,1,0,Miguel Nogueira,8910
2020,2021-01-03,Porto,Moreirense,3,0,Manuel Mota,3038
2020,2021-01-03,Maritimo,Boavista,0,0,Luis Godinho,5401
2020,2021-01-03,Pacos Ferreira,Rio Ave,2,0,Hugo Miguel,281
2020,2021-01-04,Gil Vicente,Belenenses,0,0,Hugo Silva,5367
2020,2021-01-04,Portimonense,Farense,2,0,Artur Soares Dias,96
2020,2021-01-04,Santa Clara,Benfica,1,1,Helder Malheiro,3046
2020,2021-01-07,Sp Braga,Maritimo,2,1,Helder Malheiro,3046
2020,2021-01-08,Benfica,Tondela,2,0,Manuel Oliveira,5138
2020,2021-01-08,Famalicao,Porto,1,4,Rui Costa,31
2020,2021-01-08,Nacional,Sp Lisbon,0,2,Manuel Mota,3038
2020,2021-01-08,Rio Ave,Portimonense,3,0,Luis Godinho,5401
2020,2021-01-09,Boavista,Santa Clara,1,1,Antonio Nobre,5458
2020,2021-01-09,Moreirense,Guimaraes,2,2,Artur Soares Dias,96
2020,2021-01-10,Belenenses,Pacos Ferreira,0,2,Joao Pinheiro,5157
2020,2021-01-10,Farense,Gil Vicente,3,1,Hugo Miguel,281
2020,2021-01-15,Porto,Benfica,1,1,Luis Godinho,5401
2020,2021-01-15,Sp Lisbon,Rio Ave,1,1,Helder Malheiro,3046
2020,2021-01-16,Tondela,Boavista,3,1,Gustavo Correia,8873
2020,2021-01-16,Pacos Ferreira,Sp Braga,2,0,Nuno Almeida,28
2020,2021-01-17,Gil Vicente,Maritimo,0,1,Artur Soares Dias,96
2020,2021-01-17,Nacional,Moreirense,0,1,Vitor Ferreira,9379
2020,2021-01-17,Santa Clara,Famalicao,1,2,Fabio Melo,10565
2020,2021-01-18,Portimonense,Belenenses,1,0,Hugo Miguel,281
2020,2021-01-21,Guimaraes,Nacional,3,1,Gustavo Correia,8873
2020,2021-01-24,Famalicao,Guimaraes,0,1,Hugo Miguel,281
2020,2021-01-24,Maritimo,Pacos Ferreira,0,3,Vitor Ferreira,9379
2020,2021-01-24,Moreirense,Portimonense,2,2,Gustavo Correia,8873
2020,2021-01-25,Belenenses,Tondela,2,0,Artur Soares Dias,96
2020,2021-01-25,Benfica,Nacional,1,1,Rui Costa,31
2020,2021-01-25,Farense,Porto,0,1,Manuel Mota,3038
2020,2021-01-25,Rio Ave,Santa Clara,1,2,Miguel Nogueira,8910
2020,2021-01-26,Boavista,Sp Lisbon,0,2,Fabio Verissimo,5166
2020,2021-01-26,Sp Braga,Gil Vicente,1,0,Manuel Oliveira,5138
2020,2021-01-30,Tondela,Farense,2,0,Luis Godinho,5401
2020,2021-01-30,Nacional,Famalicao,2,1,Tiago Martins,5170
2020,2021-01-30,Portimonense,Boavista,1,2,Vitor Ferreira,9379
2020,2021-01-31,Guimaraes,Maritimo,1,0,Fabio Verissimo,5166
2020,2021-02-01,Porto,Rio Ave,2,0,Nuno Almeida,28
2020,2021-02-01,Moreirense,Sp Braga,0,4,Joao Pinheiro,5157
2020,2021-02-01,Santa Clara,Belenenses,2,0,Hugo Silva,5367
2020,2021-02-01,Sp Lisbon,Benfica,1,0,Artur Soares Dias,96
2020,2021-02-02,Gil Vicente,Pacos Ferreira,1,2,Fabio Melo,10565
2020,2021-02-04,Belenenses,Porto,0,0,Fabio Verissimo,5166
2020,2021-02-04,Famalicao,Moreirense,0,2,Andre Narciso,4503
2020,2021-02-04,Farense,Santa Clara,1,1,Vitor Ferreira,9379
2020,2021-02-04,Sp Braga,Portimonense,2,1,Rui Costa,31
2020,2021-02-05,Benfica,Guimaraes,0,0,Nuno Almeida,28
2020,2021-02-05,Boavista,Gil Vicente,1,2,Helder Malheiro,3046
2020,2021-02-05,Maritimo,Sp Lisbon,0,2,Hugo Miguel,281
2020,2021-02-05,Pacos Ferreira,Tondela,2,1,Joao Pinheiro,5157
2020,2021-02-05,Rio Ave,Nacional,0,0,Iancu Vasilica,5457
2020,2021-02-07,Sp Braga,Porto,2,2,Artur Soares Dias,96
2020,2021-02-08,Belenenses,Guimaraes,1,1,Andre Narciso,4503
2020,2021-02-08,Benfica,Famalicao,2,0,Hugo Miguel,281
2020,2021-02-08,Farense,Moreirense,1,2,Iancu Vasilica,5457
2020,2021-02-08,Maritimo,Santa Clara,1,2,Rui Costa,31
2020,2021-02-09,Boavista,Nacional,0,1,Fabio Melo,10565
2020,2021-02-09,Gil Vicente,Sp Lisbon,1,2,Nuno Almeida,28
2020,2021-02-09,Pacos Ferreira,Portimonense,0,0,Manuel Mota,3038
2020,2021-02-09,Rio Ave,Tondela,2,1,Vitor Ferreira,9379
2020,2021-02-12,Famalicao,Belenenses,0,0,Nuno Almeida,28
2020,2021-02-13,Porto,Boavista,2,2,Manuel Mota,3038
2020,2021-02-13,Nacional,Farense,2,3,Rui Costa,31
2020,2021-02-13,Guimaraes,Rio Ave,1,3,Gustavo Correia,8873
2020,2021-02-14,Moreirense,Benfica,1,1,Manuel Oliveira,5138
2020,2021-02-14,Portimonense,Gil Vicente,4,1,Artur Soares Dias,96
2020,2021-02-14,Santa Clara,Sp Braga,0,1,Joao Pinheiro,5157
2020,2021-02-15,Sp Lisbon,Pacos Ferreira,2,0,Andre Narciso,4503
2020,2021-02-16,Tondela,Maritimo,2,1,Antonio Nobre,5458
2020,2021-02-17,Guimaraes,Farense,2,2,Joao Pinheiro,5157
2020,2021-02-19,Boavista,Moreirense,1,0,Artur Soares Dias,96
2020,2021-02-20,Belenenses,Nacional,2,1,Miguel Nogueira,8910
2020,2021-02-20,Gil Vicente,Santa Clara,1,0,Gustavo Correia,8873
2020,2021-02-20,Sp Lisbon,Portimonense,2,0,Rui Costa,31
2020,2021-02-21,Farense,Benfica,0,0,Hugo Miguel,281
2020,2021-02-21,Pacos Ferreira,Guimaraes,2,1,Nuno Almeida,28
2020,2021-02-21,Rio Ave,Famalicao,0,1,Hugo Silva,5367
2020,2021-02-21,Sp Braga,Tondela,4,2,Tiago Martins,5170
2020,2021-02-22,Maritimo,Porto,1,2,Vitor Ferreira,9379
2020,2021-02-26,Guimaraes,Boavista,2,1,Fabio Verissimo,5166
2020,2021-02-27,Famalicao,Farense,0,0,Luis Godinho,5401
2020,2021-02-27,Porto,Sp Lisbon,0,0,Joao Pinheiro,5157
2020,2021-02-27,Santa Clara,Pacos Ferreira,3,0,Manuel Mota,3038
2020,2021-02-28,Tondela,Gil Vicente,1,0,Rui Costa,31
2020,2021-02-28,Nacional,Sp Braga,1,2,Helder Malheiro,3046
2020,2021-02-28,Portimonense,Maritimo,0,0,Tiago Martins,5170
2020,2021-03-01,Benfica,Rio Ave,2,0,Nuno Almeida,28
2020,2021-03-01,Moreirense,Belenenses,2,2,Joao Bento,5177
2020,2021-03-05,Pacos Ferreira,Nacional,2,1,Iancu Vasilica,5457
2020,2021-03-05,Sp Lisbon,Santa Clara,2,1,Manuel Oliveira,5138
2020,2021-03-06,Boavista,Famalicao,3,0,Andre Narciso,4503
2020,2021-03-06,Gil Vicente,Porto,0,2,Nuno Almeida,28
2020,2021-03-06,Portimonense,Tondela,3,0,Manuel Mota,3038
2020,2021-03-07,Maritimo,Moreirense,0,2,Luis Godinho,5401
2020,2021-03-07,Rio Ave,Farense,2,0,Joao Pinheiro,5157
2020,2021-03-08,Belenenses,Benfica,0,3,Tiago Martins,5170
